geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PcKD_v_sdPc_change
Hsp27	15750.3963044842	-1.24530566028029	0.224429049436654	-5.54877215496909	2.87682794619099e-08	2.97291172542148e-07	depleted in absence of sd
aay	133.832570293685	-1.40149089595729	0.453854379332564	-3.08797482139165	0.00201525544653352	0.00693730791963383	depleted in absence of sd
ect	77.9926095745933	-1.12868912601181	0.329375282453296	-3.42675721628216	0.000610834943032237	0.00238986600607225	depleted in absence of sd
CG32055	20.0544818638081	1.49427504138943	0.552832670560006	2.70294271841019	0.0068728589474054	0.0201105066048552	enriched in absence of sd
Cpr67Fa2	15.7704911842729	1.88104446028322	0.522980480635961	3.59677756614512	0.000322183763671172	0.00136247383763571	enriched in absence of sd
CG7888	26.8515054034713	-2.79890957330725	0.893429361967902	-3.13277097491206	0.00173164502919223	0.00608519614089126	depleted in absence of sd
nol	106.140365080258	-3.69419373617773	1.24825963654737	-2.95947543925694	0.00308163264982756	0.0100680144492023	depleted in absence of sd
GlcAT-P	197.544341268928	-1.39880669276688	0.227467376299631	-6.1494826885606	7.77360699474135e-10	1.07109857642958e-08	depleted in absence of sd
CG7607	24.7484477477872	1.74286735331122	0.64610596564931	2.69749459991398	0.00698634178584369	0.0203916166330877	enriched in absence of sd
Sgs8	1660.31944191468	-3.69233135300406	1.0585564874631	-3.48808154948158	0.000486499671749766	0.00196213404055498	depleted in absence of sd
Sgs7	4605.71190962831	-2.75854346115057	1.10786597006301	-2.48996136328085	0.0127756982879213	0.0343377673336112	depleted in absence of sd
CG7512	11.7485407811474	2.58539734679376	0.784587826570602	3.29523000387912	0.000983411535477869	0.0036717307525982	enriched in absence of sd
sunn	6.28899316943069	-2.06012696354013	0.873410060675291	-2.3587167772573	0.018338245670412	0.0465714845121827	depleted in absence of sd
CG14131	13.8315024901749	-2.83535545542433	0.73044351796428	-3.88169021381197	0.000103732967699098	0.00050177584467954	depleted in absence of sd
Est-P	13.9906159851856	-4.44257281058657	1.34649086466673	-3.29937092568851	0.000969017783464301	0.00362057448355472	depleted in absence of sd
CG10960	1258.97570588973	-1.33497103929214	0.325783251891022	-4.0977276503419	4.1722576475421e-05	0.000223189107304324	depleted in absence of sd
CG14118	35.075113619605	2.33250780437096	0.535615020156215	4.35482149789354	1.33175393758485e-05	8.02274347883775e-05	enriched in absence of sd
CG32115	13.4910114581054	-4.49499338783807	1.51033925746352	-2.97614815057313	0.00291893814102994	0.0096054924729047	depleted in absence of sd
Nplp2	365.99847831011	-2.44802386447677	0.878782769911469	-2.78569852333744	0.00534125222055095	0.0161301806879936	depleted in absence of sd
CG14107	7.6402418102732	-5.42709188670357	1.58143335365935	-3.43175504307252	0.000599688956294995	0.00235065483693143	depleted in absence of sd
sens	184.561714778358	-1.43455367121106	0.176707278310555	-8.11824891949217	4.72957976426242e-16	1.97847780698625e-14	depleted in absence of sd
CG14109	32.9969665507896	-4.01504363877972	0.788426263647214	-5.09247830000787	3.53413174263143e-07	2.97823930414501e-06	depleted in absence of sd
CG10738	34.5091580714544	1.27056797043517	0.341555546490231	3.71994536025346	0.000199265882440367	0.000891708428995018	enriched in absence of sd
dysc	117.59859206254	-1.09302362431205	0.224918450765311	-4.85964410920005	1.17596956572622e-06	8.9834110433636e-06	depleted in absence of sd
CG9040	342.697076687243	-5.13352607825879	1.60247574187515	-3.20349690426624	0.00135769499712466	0.00490289167124643	depleted in absence of sd
btl	150.237649947178	-1.31887143700428	0.271459280287652	-4.85845035618873	1.183080635397e-06	9.01797178205673e-06	depleted in absence of sd
D	139.232398992175	-1.04412453728434	0.263781509722701	-3.95829312821045	7.54872815505145e-05	0.000377906170634409	depleted in absence of sd
CG7906	41.7643690814985	-1.92331025758538	0.491118571816103	-3.9161831133227	8.99619289130412e-05	0.000443871150851557	depleted in absence of sd
CG3919	65.4722043885863	1.05704687922729	0.224542820381253	4.70755144801567	2.50710017708133e-06	1.7995369699325e-05	enriched in absence of sd
Gbs-70E	157.353543032932	-1.43575821447466	0.309788625208341	-4.63463825861609	3.57562191186095e-06	2.47641416915509e-05	depleted in absence of sd
CG4914	2222.14108464895	-1.1766514926551	0.244060477245384	-4.82114722521034	1.42734961610396e-06	1.0715881037484e-05	depleted in absence of sd
CG3349	10.9588194265524	-1.73905926997975	0.540071856186116	-3.22005164694316	0.00128167503797797	0.00465893553951116	depleted in absence of sd
CG12310	1853.29791132889	-2.97187642624435	0.83540404519406	-3.55741206107519	0.00037452642000154	0.00155675568377429	depleted in absence of sd
CG18649	74.7765521572468	-2.86265253234618	1.19913897861958	-2.38725667615407	0.0169746352895576	0.0436168884172466	depleted in absence of sd
CG7272	146.452375330156	-1.2494619182031	0.347752406404426	-3.59296411812608	0.000326937622802321	0.00138146006435017	depleted in absence of sd
Z600	3.27057939095104	-3.96954313466107	1.40316942235244	-2.82898349367253	0.00466961073048656	0.0143673989465809	depleted in absence of sd
comm3	21.793623566816	-4.09584417605216	1.03808519871962	-3.94557612525831	7.96083344572717e-05	0.000398346393183803	depleted in absence of sd
pgant8	120.947737087465	-1.19350277457909	0.222586484361767	-5.36197324829168	8.2317733199075e-08	7.81196782028971e-07	depleted in absence of sd
CG17026	19.5332382711597	-2.50583009313813	0.773341897689108	-3.24026164963521	0.00119420064076916	0.0043667658395678	depleted in absence of sd
CG17027	20.8976316826622	-2.72918129845908	0.825324236725346	-3.30679892461138	0.000943686042401233	0.00353507996330728	depleted in absence of sd
Notum	295.115385581419	1.01935832029008	0.121430479028521	8.39458370291579	4.67547839749638e-17	2.23270105392772e-15	enriched in absence of sd
CG33687	6.57459312870688	-1.96363360028775	0.811483510624665	-2.41980714897852	0.0155287401794286	0.0404986445876469	depleted in absence of sd
CG13053	117.437165630671	4.79001187323322	0.827905574054112	5.78569830104821	7.22117172832422e-09	8.34464242373643e-08	enriched in absence of sd
CG34247	102.617291078499	2.11945849041928	0.47143396899159	4.49576956652669	6.93187759796343e-06	4.49154745473988e-05	enriched in absence of sd
CG4950	165.094640228717	-1.83340714552117	0.239689242446268	-7.64910067222635	2.02389749176804e-14	6.41391514209399e-13	depleted in absence of sd
CG4962	74.7945925931669	-2.5005025621537	1.02315462739434	-2.4439146295235	0.0145288640415761	0.0383113616103889	depleted in absence of sd
CG4982	12.5020438422446	6.38866361377719	1.18979335670241	5.3695573082403	7.89301526389529e-08	7.52462658430418e-07	enriched in absence of sd
CG13041	260.893723028837	1.45899468102471	0.275627671658649	5.29335342944665	1.20093501026434e-07	1.10948571884669e-06	enriched in absence of sd
CG4998	24.2296399278542	1.54420661350509	0.394776958203828	3.91159256236986	9.16895019334667e-05	0.000450605644370392	enriched in absence of sd
Gagr	29.8866192473028	-1.28423707566276	0.530681444978473	-2.41997734764375	0.0155214739625611	0.0404897916439172	depleted in absence of sd
CG42514	656.595994070285	1.34973898073607	0.23544058748716	5.73282200465831	9.87732739070411e-09	1.11311519237051e-07	enriched in absence of sd
CG13033	5.60653484313875	-4.52322105477374	1.75485977518764	-2.5775398802392	0.00995063984941817	0.027772562462027	depleted in absence of sd
Syx8	129.481151920519	1.07104180874563	0.191679525119601	5.58766935632454	2.30137284775466e-08	2.4188700745546e-07	enriched in absence of sd
CG9701	36.0264646200544	-5.74231367219868	1.25009517283072	-4.5935011965495	4.35870519380959e-06	2.95611795829188e-05	depleted in absence of sd
CG13028	52.1065596244644	-4.96609844433215	0.939866066582418	-5.28383630487916	1.26506300505213e-07	1.16256844524035e-06	depleted in absence of sd
CG11905	1013.19523489889	-1.77175275355494	0.289836953781036	-6.1129291156346	9.78188280243076e-10	1.32992268511447e-08	depleted in absence of sd
Ilp8	755.096232354845	1.68922941873975	0.584745951712768	2.88882618817943	0.00386682746238786	0.0122615575495287	enriched in absence of sd
TpnC73F	276.00787967556	-1.82900619079597	0.657829653355087	-2.7803644628478	0.00542979205373194	0.0163597710452113	depleted in absence of sd
CR43870	5.83612235202839	-2.08002670227113	0.867182277850075	-2.39860379461162	0.0164577114472748	0.0424660119209474	depleted in absence of sd
noe	108.811631418589	2.15153043610797	0.314542655562045	6.84018653134175	7.90901298211615e-12	1.57848201845364e-10	enriched in absence of sd
CG6034	7.7614904246298	-3.92291004935607	1.27664777239407	-3.07282097238106	0.00212045658331003	0.00725408405242274	depleted in absence of sd
cln3	7.38887228432533	-6.44844618954598	1.81522352358742	-3.55242542075586	0.000381697202308274	0.00158404338957934	depleted in absence of sd
CG5535	419.644612538257	1.40212569316063	0.159266824749372	8.80362684047395	1.32464311409272e-18	7.82662016224956e-17	enriched in absence of sd
CG7402	25.6843967783042	-5.89828336967808	1.42477870377484	-4.13978911535597	3.47625238276897e-05	0.000189841500882495	depleted in absence of sd
CG44004	29.9961637559033	-1.06176709496701	0.383436186499277	-2.76908422405513	0.00562141014202233	0.0168593941110609	depleted in absence of sd
CG34253	16.5706021706006	-5.32090691497881	1.64511534504456	-3.23436708009959	0.00121912653051431	0.00444702659787886	depleted in absence of sd
Cyp312a1	21.3857087468292	-2.54431152635793	0.853168597742062	-2.98219078045246	0.00286193593989627	0.00942681135730242	depleted in absence of sd
geko	194.541782724972	-1.39784452048725	0.244332570940592	-5.72107318768862	1.0585328406072e-08	1.18650980140087e-07	depleted in absence of sd
CG7330	4.72317838460532	-2.71965705531507	0.95920634485993	-2.83532012677857	0.00457797866170277	0.0141342823143692	depleted in absence of sd
rpr	329.266662458381	1.45071134820262	0.171566853162868	8.45566216001795	2.77508003918408e-17	1.37544014453967e-15	enriched in absence of sd
GNBP2	173.513317516488	1.50360629141938	0.171241022021735	8.7806430589309	1.62542623819489e-18	9.49648469220232e-17	enriched in absence of sd
ftz-f1	304.983108713932	1.01083266485063	0.213731355671527	4.72945423321101	2.25124195147247e-06	1.63496446725688e-05	enriched in absence of sd
CG6865	26.6112061055417	-6.8986925687191	1.39281737420102	-4.95304890397172	7.30596038797443e-07	5.80590681895415e-06	depleted in absence of sd
CG3961	689.214869038534	-1.18957660974478	0.167167246811999	-7.11608662839686	1.11034522458087e-12	2.57472070036957e-11	depleted in absence of sd
MESR6	600.497347650185	-1.06905405036258	0.126968879594287	-8.41981164029017	3.77090088538248e-17	1.82574451200602e-15	depleted in absence of sd
CG9629	134.918023468777	-1.36304088357276	0.333945766163187	-4.08162349004506	4.4722204697064e-05	0.000237534188279276	depleted in absence of sd
CR45732	18.6775115480482	1.86434933742135	0.49085876888023	3.79813798921101	0.000145787159335212	0.000674919040428353	enriched in absence of sd
CG33062	113.387547444956	1.18778438986959	0.220024556683381	5.39841737565152	6.72313172637331e-08	6.51626613479259e-07	enriched in absence of sd
CG9449	100.800742205886	-1.97302436409258	0.473744697102802	-4.16474184546794	3.11705058341147e-05	0.000172294476751148	depleted in absence of sd
Cpr76Bc	2.14312290567057	5.56344508145328	1.70942870042328	3.25456398390626	0.00113566574751137	0.00416437320738917	enriched in absence of sd
Oat	201.042922952351	-1.28791939145033	0.503303110243146	-2.55893390133856	0.0104993702521314	0.0290252218072402	depleted in absence of sd
tey	172.668702489919	3.20471975887793	0.185569614124287	17.2696363787853	7.96426265012535e-67	1.38817097991685e-63	enriched in absence of sd
Gbeta76C	18.4794678562802	3.10259844309756	0.60528493874979	5.12584775280538	2.96201895008286e-07	2.53078383823256e-06	enriched in absence of sd
CG7328	50.796556503888	-1.1224706377917	0.314331307485708	-3.5709794444918	0.000355648808586842	0.00148656084740255	depleted in absence of sd
ZnT77C	157.400471787741	-1.33934420524242	0.267274390579216	-5.01112060283778	5.41139855376726e-07	4.38700822289132e-06	depleted in absence of sd
Rcd2	133.136684652516	1.59806421088251	0.232848112705599	6.86311858968349	6.73732498409639e-12	1.37079658917665e-10	enriched in absence of sd
Eip78C	426.766199343695	-2.00248635727962	0.621126887423462	-3.22395696889933	0.00126432396695543	0.0046054684940508	depleted in absence of sd
CG12974	4.09200856985077	-4.15497475898395	1.44997572643282	-2.86554780417317	0.00416288414944282	0.0130619389243544	depleted in absence of sd
Cpr78Ca	11.9429819409499	-5.86518520810786	1.46545879489397	-4.0022859929898	6.27334032331686e-05	0.000319564506094728	depleted in absence of sd
Alp1	121.518778798826	-4.55340442634265	0.864607378235318	-5.26644178729569	1.39093325047941e-07	1.26270659145084e-06	depleted in absence of sd
croc	17.3636629155738	1.28256335865962	0.443987733671899	2.88873601991764	0.00386793635072626	0.0122615575495287	enriched in absence of sd
Est-Q	1.89500728316415	-3.92834723903031	1.59150848113835	-2.46831687395125	0.0135750091051709	0.0361608367860106	depleted in absence of sd
CG11249	7.10907146141342	2.5161483792134	0.809917959068592	3.10667068317263	0.00189207046218877	0.00656729933407572	enriched in absence of sd
CG32447	1454.138447162	-1.31221414408567	0.226222114296314	-5.80055644943217	6.6095218622473e-09	7.70595090695455e-08	depleted in absence of sd
CG14569	5.21802126974103	2.96555416804388	1.15540680566303	2.56667535062864	0.0102678695349927	0.0284939843613362	enriched in absence of sd
CG14566	82.7500758007664	-2.27669200411862	0.83811173054002	-2.71645404921332	0.0065985354229831	0.0194168495930099	depleted in absence of sd
CG7470	144.064602078133	-2.24738092567518	0.785638621989278	-2.86057846797894	0.00422868892020806	0.0132445728444252	depleted in absence of sd
CG14457	2.06468645481954	-4.07273757807428	1.71136405614591	-2.37981951499339	0.0173211194137551	0.0443654829363339	depleted in absence of sd
CG14456	14.2196462323938	-6.56311162501848	1.58397281616659	-4.14344965900489	3.42120197716896e-05	0.000187226218091224	depleted in absence of sd
CG11370	1887.81963115745	-3.88156324822284	0.835900368435528	-4.64357164417523	3.42437169783087e-06	2.38747194772769e-05	depleted in absence of sd
CR45163	4.18081166096277	2.77877465219734	1.181973097943	2.35096268860372	0.018724911372895	0.0473464997915221	enriched in absence of sd
CG13239	10.7472810179839	-1.86120278805572	0.730614251493566	-2.54744933355862	0.01085136094674	0.0298719486130579	depleted in absence of sd
AGO3	35.1775581050092	1.4619485512467	0.379422140985238	3.85309235631448	0.000116635370843447	0.000555199229986696	enriched in absence of sd
nvd	417.366394223724	-4.85435576017051	0.632975682386542	-7.66910308760658	1.73203194504871e-14	5.53932418388974e-13	depleted in absence of sd
CG40472	299.960970166576	-1.22843139123578	0.165379476825887	-7.42795548040755	1.1028906296027e-13	3.05133074190081e-12	depleted in absence of sd
CG45782	4.22335248371106	3.88677911861664	1.25180650532525	3.10493602811782	0.0019032018221469	0.00659445576755355	enriched in absence of sd
CR45180	1.87912783177524	4.04792437858104	1.5179615198677	2.66668444858461	0.00766035585981171	0.0220876762012437	enriched in absence of sd
FASN3	89.1449440298865	-4.07828614497846	1.4065826449482	-2.8994287393107	0.00373843313242851	0.0119334586041234	depleted in absence of sd
CR45177	20.9236932470285	1.29106018393028	0.452184322457182	2.85516352472067	0.00430146750659407	0.0134282827414808	enriched in absence of sd
CR46123	25.4657265305799	9.30326816915394	1.26407593823232	7.35973835730439	1.84271046398732e-13	4.92866138935534e-12	enriched in absence of sd
spok	2411.79619310388	-4.26175255011746	0.746737177314536	-5.70716535829092	1.14873170909792e-08	1.28211699186191e-07	depleted in absence of sd
CG42402	78.1132912576431	1.44761820550831	0.302089632467067	4.79201551435608	1.65114131494656e-06	1.22552419245643e-05	enriched in absence of sd
CG14636	53.9115176801779	-1.07469708395632	0.37126155514189	-2.89471686220134	0.0037950066916579	0.0120816377416616	depleted in absence of sd
TwdlV	14.3218589653512	2.41784930246437	0.629779888093671	3.83919738971523	0.000123437164481349	0.000582013465349842	enriched in absence of sd
CG1092	168.42378621514	-1.36461508762442	0.195595889099623	-6.97670638123371	3.02180317816561e-12	6.47582328632295e-11	depleted in absence of sd
rpk	124.233884146044	2.15300603028476	0.245737422393065	8.76140886202087	1.92825032538945e-18	1.11412386203994e-16	enriched in absence of sd
CR44923	6.04683849937559	-3.49336334099659	1.00589432891913	-3.47289296754494	0.000514880644007838	0.0020638642296029	depleted in absence of sd
Nep2	2418.03724600991	-1.12458283264746	0.139196041394609	-8.07912941618335	6.52307725550604e-16	2.67522909561107e-14	depleted in absence of sd
opa	225.43395228769	-1.24546471231881	0.243500441537055	-5.1148355397511	3.14014427306401e-07	2.676416365746e-06	depleted in absence of sd
CG2016	218.041859370545	-3.17442146023433	0.721515894637807	-4.3996556192679	1.08422802504604e-05	6.68170694515706e-05	depleted in absence of sd
CG1124	61.4524081646626	-1.07375953224966	0.353915189975416	-3.03394587930584	0.00241377727690299	0.0081168111774442	depleted in absence of sd
CG2663	94.1474413831335	-4.12066255251019	0.584868686012394	-7.04544909149551	1.84864291810268e-12	4.08733776691708e-11	depleted in absence of sd
CG31547	292.568903184864	1.689969684082	0.417357634084407	4.04921234468235	5.13903008018897e-05	0.000268049758496839	enriched in absence of sd
CR46136	23.3946474026688	-7.18006172377231	1.54194322405279	-4.65650201107954	3.21627139532636e-06	2.25289794054408e-05	depleted in absence of sd
CG1208	13.6552996815238	3.27166399552882	1.09327012697177	2.99254860698604	0.00276658607390066	0.00915599910153578	enriched in absence of sd
CG11459	64.9899847754489	-6.30095181605298	1.72259047977185	-3.65783503975217	0.000254354657307537	0.00111066430318255	depleted in absence of sd
Obp83ef	23.1262285938846	-5.03953360849923	1.59880630207078	-3.15206013509704	0.00162122881012475	0.00574934245380964	depleted in absence of sd
Osi24	139.711035466095	-1.31103386730233	0.230774452118665	-5.68101822045792	1.33895210870348e-08	1.47397485819168e-07	depleted in absence of sd
Osi2	93.1911511414006	2.59841985870755	0.253982806555528	10.2306919667	1.44483282136392e-24	1.71705245975271e-22	enriched in absence of sd
Osi6	28.0879026133447	-1.36665041645474	0.342199360506857	-3.99372580483636	6.50430769389437e-05	0.000330204125547317	depleted in absence of sd
Osi7	14.0300160378837	-3.14289948924941	0.84903464776215	-3.7017329004574	0.000214131973454866	0.000950102748574877	depleted in absence of sd
Osi9	31.7690890378986	-1.94865729890442	0.415204345571087	-4.69324880553494	2.68900118456923e-06	1.91825200465382e-05	depleted in absence of sd
Osi14	40.960945947403	3.92468222230026	0.462319551733207	8.48911149785224	2.08222878854443e-17	1.04692060916335e-15	enriched in absence of sd
Osi15	9.94314676803006	6.01695561672621	1.31327978107435	4.58162510642168	4.61376455743006e-06	3.11697349751961e-05	enriched in absence of sd
Osi17	7.36375708781897	-2.41232425747614	0.815392362302085	-2.95848277345334	0.00309157520796042	0.0100861508827348	depleted in absence of sd
Neurochondrin	162.220689839113	-2.67725709905845	0.619506449955964	-4.3215968118633	1.54904057332809e-05	9.14213674710221e-05	depleted in absence of sd
CG15186	15.6022961140498	-1.99983570570266	0.742831301527964	-2.69218017817654	0.00709865833612894	0.0206848060404671	depleted in absence of sd
agt	261.147542788278	1.75131087122936	0.200203796277741	8.74764067310582	2.17859696709649e-18	1.24501459463908e-16	enriched in absence of sd
lab	70.6593344555148	-1.12193885596782	0.293498055080168	-3.82264494277949	0.000132027823863756	0.000617507594797479	depleted in absence of sd
pncr002:3R	11479.6409957837	1.1308695527297	0.121960933146441	9.27239176968125	1.8201771923986e-20	1.34052204775384e-18	enriched in absence of sd
Ccp84Aa	9.64275865462617	-2.3015186026393	0.746449741626387	-3.08328675635238	0.00204727776054462	0.00702628158132812	depleted in absence of sd
Dfd	220.731416627154	-2.30750508065397	0.162556488011743	-14.1950967868306	9.82506996779965e-46	1.02750581723249e-42	depleted in absence of sd
CR44932	15.0303266491659	1.58169322545163	0.621362145231866	2.5455255644217	0.0109113373953493	0.0300133525724786	enriched in absence of sd
Antp	632.765173763817	1.33299862213574	0.251488475984275	5.30043620057999	1.1552633149848e-07	1.0710765734141e-06	enriched in absence of sd
e(y)2b	5.9935500027745	-2.35621549151555	0.934541870873376	-2.52125192562378	0.011693809760489	0.0319221776233866	depleted in absence of sd
Mlp84B	198.605487175776	-3.10031584138566	0.888766329581373	-3.48833629064905	0.000486036354871778	0.00196108115977128	depleted in absence of sd
CR42875	13.7374403116586	-1.76569824874103	0.588073176202701	-3.00251451722808	0.00267759202229374	0.00890090825465606	depleted in absence of sd
CR44334	109.32854856423	3.39727678019189	0.344156376990102	9.87131724800087	5.54318261603836e-23	5.57409651908935e-21	enriched in absence of sd
pyd3	39.1780007388797	-1.70289779333644	0.680085712941411	-2.50394584231347	0.0122816832250871	0.0333182472549835	depleted in absence of sd
CG3014	9.51016675319465	4.96643024319894	1.24821520615391	3.9788253008885	6.92566049971407e-05	0.000349743856121262	enriched in absence of sd
Os-C	30.5022245010194	-1.49952295935827	0.399949425228265	-3.74928144602892	0.000177341971722529	0.000806716981415491	depleted in absence of sd
CG2781	191.451331069744	-2.1240401744537	0.245869049053943	-8.63890832386832	5.67526920450339e-18	3.1074327403506e-16	depleted in absence of sd
ImpE3	1349.39827618857	-1.29438529443515	0.462547951907761	-2.79838077132653	0.0051359526997655	0.0156184336534305	depleted in absence of sd
CG43060	13.2385609448572	-5.44635196260714	1.74969786599378	-3.11273852958251	0.00185360158199935	0.0064573502147066	depleted in absence of sd
grn	566.521350209809	1.0363073354422	0.156789508191077	6.60954516280049	3.85502602758003e-11	6.79862768911164e-10	enriched in absence of sd
CG18249	36.5676859974118	-1.26223188853273	0.499332679679155	-2.52783753177094	0.0114767447332306	0.0313951860894915	depleted in absence of sd
CR45549	2.18449374271669	3.1758963832354	1.35057885643881	2.35150755403469	0.0186975099688655	0.0472886479454403	enriched in absence of sd
ato	612.095527273645	-1.46005106234206	0.123465349989222	-11.8255936784654	2.87860358699676e-32	8.13633413859786e-30	depleted in absence of sd
Ctr1B	6.38300729532238	-4.26783867937323	1.72709069327501	-2.47111439832978	0.0134692723246634	0.0359249298575186	depleted in absence of sd
CG8112	57.8055592701186	-2.24501418687332	0.476864169575469	-4.70786930557596	2.50319501660176e-06	1.7989019566434e-05	depleted in absence of sd
ouib	74.6307410324288	-2.85274653059792	0.603765004628193	-4.72492858766249	2.30196235855958e-06	1.66832448688954e-05	depleted in absence of sd
CG31100	43.1072718650442	-3.5015819961059	0.637793065694462	-5.49015375746237	4.01583996030391e-08	4.07348732345861e-07	depleted in absence of sd
neur	869.680738686538	-1.04668539298612	0.0789221626622532	-13.2622492551985	3.8322660572012e-40	2.10935991716896e-37	depleted in absence of sd
CG8420	263.03109223076	-2.00472080322433	0.414762514556475	-4.83341848134002	1.34208249848672e-06	1.01339341293676e-05	depleted in absence of sd
St2	760.278846610613	-1.70128531392296	0.244678467544894	-6.95314684203178	3.57226506204179e-12	7.59324146724248e-11	depleted in absence of sd
sage	135.118981845475	-2.49431842115693	0.942879923229738	-2.64542531843599	0.00815882945643431	0.0233511325822085	depleted in absence of sd
GstZ2	608.793540316736	-1.33284577665525	0.305074156448548	-4.36892391073462	1.24860257091698e-05	7.56540306294886e-05	depleted in absence of sd
CG9444	39.6476660960787	-2.20570255244537	0.84099097713841	-2.62274223196851	0.00872252377675479	0.0247544514673817	depleted in absence of sd
Unc-115b	1.5175444353595	4.10226554930224	1.60775543909141	2.55154823274648	0.0107245478655348	0.0295695548583608	enriched in absence of sd
alphaTub85E	82.91691638212	-2.45820000443074	0.274304889264731	-8.96156102437655	3.20113963984265e-19	2.04131209472405e-17	depleted in absence of sd
CG34409	18.8896681119201	1.61499549183784	0.49787550090383	3.2437737725717	0.00117957391957435	0.0043162995279596	enriched in absence of sd
topi	4.35425855613213	2.51455968901963	1.02045378951411	2.46415831354493	0.013733543664946	0.0365273142543249	enriched in absence of sd
CG8526	6.05007754889558	3.16451682393496	0.974760824706379	3.24645466223798	0.0011685205829103	0.004278847428598	enriched in absence of sd
CG6293	52.2195828156771	-1.15546565389892	0.296994903477747	-3.89052350854734	0.000100028185100931	0.000486103512911497	depleted in absence of sd
CG12592	31.3099941754047	-2.21985532534623	0.45036976660703	-4.92896168868095	8.2667781703326e-07	6.50029820340889e-06	depleted in absence of sd
Cyp12e1	60.5651281748127	-1.11853393746625	0.393991056015119	-2.83898306925862	0.00452575581617461	0.014011354152029	depleted in absence of sd
CR44955	15.5862821119477	1.69645049666778	0.49205796898373	3.44766390060005	0.000565457207090103	0.00223998161808648	enriched in absence of sd
CG14688	34.0769592228186	-2.00772386966465	0.791095227443364	-2.53790416123878	0.0111518519045538	0.0306099749855924	depleted in absence of sd
CG31373	27.0330648004739	1.78563158078496	0.588761277306267	3.03286178899992	0.00242246521923072	0.00814263091085561	enriched in absence of sd
CG45076	251.875445685026	-3.1513824667179	0.857943263426151	-3.673182832782	0.000239547957259766	0.00105083579573097	depleted in absence of sd
CG45078	16.422518529731	-1.93985916353514	0.79400652274958	-2.44312749071326	0.0145605925565291	0.0383756746361345	depleted in absence of sd
Ugt86Di	472.121654755993	1.12587185699071	0.106436903558281	10.5778336211577	3.77587620736341e-26	5.40933059953515e-24	enriched in absence of sd
Ugt35a	65.4182738099948	1.53555415665839	0.493637648559451	3.11069093117085	0.00186650185870817	0.00649363820305058	enriched in absence of sd
cu	1334.65585556616	-1.65879005217886	0.618288667548467	-2.68287312907741	0.00729926753058847	0.0211514934427526	depleted in absence of sd
ninaG	9.04073262312657	2.17083355803598	0.746139512577549	2.90942045213073	0.0036209952220078	0.0115911747878046	enriched in absence of sd
sals	72.6754631626381	-2.40796592055382	0.572850561852278	-4.20348007125595	2.62842303290816e-05	0.000147310011136943	depleted in absence of sd
Mrp4	54.0882433414974	-1.0529884821148	0.35754395822502	-2.9450602027852	0.00322891828872382	0.0104804554511092	depleted in absence of sd
CG6908	32.7636519400603	-6.31547155048773	1.61615058311828	-3.90772469871116	9.31693802352702e-05	0.000457233870718186	depleted in absence of sd
sad	1937.27097558219	-2.53098420954878	0.763311176121594	-3.31579608516776	0.000913824812312558	0.00343521922615555	depleted in absence of sd
CG12224	49.310879535648	-4.02612447294022	1.27806720473403	-3.15016648422497	0.00163177446968825	0.00577694563439395	depleted in absence of sd
dpr17	18.6595914929162	1.3535469497455	0.494647099984036	2.73638913437314	0.00621175221329191	0.0183769461517983	enriched in absence of sd
CG4860	372.644652812727	1.33639379495545	0.162939331684511	8.20178762941674	2.36838425821095e-16	1.04508702837005e-14	enriched in absence of sd
CG17738	102.488777472657	-2.11580252093749	0.802267496465396	-2.63727812763102	0.00835742775312875	0.0238607642484904	depleted in absence of sd
CG6753	22.6549215432212	-1.36702482406021	0.454349211190323	-3.00875359831444	0.00262321771109863	0.00875633923481312	depleted in absence of sd
yellow-f	95.5021318182069	-2.47258540745755	0.400998687863864	-6.16606857401232	7.00087336637724e-10	9.73605500871983e-09	depleted in absence of sd
ry	44.9408988592302	-1.36404027489205	0.437668059136585	-3.11660914342932	0.00182943946688823	0.00638168043519584	depleted in absence of sd
CG31157	3.31015199467805	-6.06853174059147	1.9476319590344	-3.11585138682985	0.00183414681891855	0.00639596780001674	depleted in absence of sd
CG8630	66.2221264674632	-1.9080880474698	0.553013969870572	-3.45034330311107	0.000559874085253954	0.00222207331445383	depleted in absence of sd
yellow-e2	333.38802039802	1.56187377104308	0.142438452012745	10.9652537567828	5.61428394731947e-28	1.06753057311031e-25	enriched in absence of sd
Act87E	207.305683093368	-1.25328934837364	0.476928899702819	-2.62783267936706	0.00859307711734543	0.0244334965995646	depleted in absence of sd
Rbp4	6.9700294817056	-2.15787833340765	0.779060740473677	-2.76984607399885	0.00560827895860742	0.0168296646625872	depleted in absence of sd
Adgf-C	6.91390625550808	-3.60300703516617	1.15763464464113	-3.1123870141975	0.00185581035833408	0.00646289201713546	depleted in absence of sd
CG9297	163.244369829212	-3.68263394371273	1.0306787209066	-3.57301831212099	0.000352890072763405	0.00147739166571645	depleted in absence of sd
CG42500	85.028503367549	-5.78157165986509	0.713735730046137	-8.10043748193938	5.47618999520946e-16	2.25472421141341e-14	depleted in absence of sd
CG44215	3.13152968707909	-5.12584587140431	1.77941458522358	-2.88063608895297	0.00396873577692982	0.0125392866329704	depleted in absence of sd
natalisin	142.529754250389	2.27759075019433	0.185401062729287	12.2846693361189	1.09491790014759e-34	3.94850048267016e-32	enriched in absence of sd
