geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PcKD_v_vgPc_change
CG32241	10.068493326179	2.41936337548406	0.713138440296333	3.39255779632176	0.000692433224282761	0.00334890450203633	enriched in absence of vg
CG32249	161.303637579715	-4.91065250065715	1.04377832364043	-4.70468909866806	2.54253110642163e-06	2.46223227672971e-05	depleted in absence of vg
CG11349	39.4368148272266	-3.45469108029378	0.887472936982232	-3.89272837100941	9.91231162905663e-05	0.000626059256381955	depleted in absence of vg
NT1	270.060915327952	-1.2877524386251	0.157295315834611	-8.18684543651068	2.68162205530248e-16	1.41003122257629e-14	depleted in absence of vg
axo	92.6376031130033	-1.05556838258235	0.436704851981354	-2.41712080319965	0.0156438242841086	0.0458616260391584	depleted in absence of vg
DIP-delta	62.4450312338947	-1.47131899467022	0.257102409904076	-5.7226962408449	1.04846627523452e-08	1.8138296631853e-07	depleted in absence of vg
blanks	19.6569914096076	-1.43403490470685	0.529054658843026	-2.71056096140029	0.00671694999036253	0.0227898042584646	depleted in absence of vg
CG34342	2.46619354605592	-3.82480889489219	1.5152298633942	-2.52424334240905	0.0115947636771231	0.0359879347163745	depleted in absence of vg
CG32407	18.6267057440578	-2.04012431149184	0.813688507343046	-2.50725467188113	0.0121673011326773	0.0373849629690435	depleted in absence of vg
PVRAP	49.7538533380168	-1.62538052152069	0.272596313425116	-5.96259172069542	2.48268208088457e-09	4.79207025883579e-08	depleted in absence of vg
ssp6	35.1988208302967	-1.29175610059763	0.405101235351664	-3.18872417033305	0.00142902161744269	0.00620813054317592	depleted in absence of vg
CG13293	136.145259024894	-1.29355457701111	0.254680875294634	-5.07911940978933	3.79188333098986e-07	4.52300823783305e-06	depleted in absence of vg
Lcp65Ac	69.5043092154384	-3.22832762499594	1.09295270714456	-2.95376698725624	0.00313920934119081	0.0121670009106284	depleted in absence of vg
CG10226	28.5752567099656	-1.5991434709424	0.418750019061881	-3.81884990602494	0.000134075305856079	0.000814988504958876	depleted in absence of vg
jv	29.2754321241571	-1.76999951212256	0.667506991662966	-2.65165688783715	0.00800978913512008	0.0264449394458001	depleted in absence of vg
SP1173	2240.44293770662	1.86992445703289	0.253468712879597	7.3773383538707	1.61485247624125e-13	6.02690046552415e-12	enriched in absence of vg
ple	274.638619595534	-2.33689137694695	0.817046288913083	-2.86017011356324	0.00423413814641866	0.0156330648823496	depleted in absence of vg
vvl	1452.6552732235	1.60638519102282	0.215485710556164	7.45471793408843	9.00602946011641e-14	3.47041005260948e-12	enriched in absence of vg
tow	73.66492073811	-1.15512115834125	0.40090177207439	-2.88130718994904	0.0039602945334281	0.0147443961806109	depleted in absence of vg
Dbi	13.7861933234614	-2.80829085018852	0.980091073732679	-2.86533662580268	0.00416566159669485	0.0154122259560211	depleted in absence of vg
unc-13-4A	39.9729680896416	-4.65175819010687	0.712598227690452	-6.52788346833717	6.67055609959538e-11	1.65970899317205e-09	depleted in absence of vg
CR45822	73.6512974437298	8.97301503566731	1.04129349205618	8.61718151906319	6.86223025025639e-18	4.33416838409685e-16	enriched in absence of vg
pst	1080.31867874387	1.97113657443441	0.0825977612329784	23.8642857265169	7.1974907227896e-126	3.84130079875281e-122	enriched in absence of vg
CR45835	55.8739959540831	5.81063432030719	0.486032665849871	11.9552341407892	6.09615140876059e-33	1.30140640274221e-30	enriched in absence of vg
CG8563	30.0753585753348	1.77399401245647	0.503966361169487	3.52006433195224	0.000431442139621913	0.00223662622550961	enriched in absence of vg
CG8560	10.1562574012367	-2.74269896152955	1.00714540172948	-2.72324031546962	0.0064645015225065	0.0220665459709736	depleted in absence of vg
CG42458	64.5630024916005	-1.20827726414225	0.272423250364897	-4.43529420680438	9.19466304713538e-06	7.70359759537857e-05	depleted in absence of vg
mthl6	50.6865084213306	2.25530516479767	0.655123442170496	3.44256520164444	0.000576224939957892	0.00285809712319263	enriched in absence of vg
CG8539	38.0268414848474	1.67190461746519	0.467174492356996	3.57875835435721	0.000345230486340655	0.0018611061672728	enriched in absence of vg
CG32373	403.843093568497	1.60656005231121	0.142870683003517	11.2448545673409	2.45500963464646e-29	4.15948775241528e-27	enriched in absence of vg
Ank2	1514.78948601061	-1.64118265785091	0.134997476000519	-12.157135870041	5.25696537097399e-34	1.19389039084631e-31	depleted in absence of vg
CG13685	29.4960965015157	1.34210504798055	0.384635343986256	3.48929205015675	0.000484301709084815	0.00246751142853046	enriched in absence of vg
exex	18.8239946338761	-3.50475447295921	1.09447747311112	-3.20221709360242	0.00136374180330439	0.00598051766987305	depleted in absence of vg
CG43886	27.0766513530117	-2.16318991158721	0.762393993207497	-2.83736484135503	0.00454876010478098	0.0165666958763913	depleted in absence of vg
CG13678	53.4877717463089	-6.0150439766203	0.838262811859849	-7.17560637489662	7.198739877085e-13	2.423954241262e-11	depleted in absence of vg
Cpr66Cb	30.1724200402835	-4.11668081633231	0.916177446550832	-4.49332258923262	7.01204406237537e-06	6.0117717527546e-05	depleted in absence of vg
CG6765	99.7615527868879	-1.03140858878498	0.272714825062739	-3.78200410831241	0.000155570794014869	0.000928207185754453	depleted in absence of vg
Zasp66	438.986075595939	-2.03832047396619	0.717485308499336	-2.84092294270033	0.00449831802698329	0.016437879705587	depleted in absence of vg
Cpr66D	357.915766549956	1.19247262157929	0.231326188024519	5.1549400081451	2.537121417852e-07	3.16000396897925e-06	enriched in absence of vg
CG5653	336.898258922703	-1.06475527643332	0.143477233731765	-7.42107474990709	1.1617372319745e-13	4.44458179716697e-12	depleted in absence of vg
Rdl	34.220066613677	-2.14873176904378	0.751448185940059	-2.85945432998248	0.00424370518479923	0.0156575558736768	depleted in absence of vg
Slc45-1	66.6095521132944	-1.22654050111602	0.514088683956555	-2.38585391858124	0.0170395180017293	0.0492365498512339	depleted in absence of vg
Hsp67Bc	559.401528971769	-2.25271119872918	0.416483261276474	-5.40888772294204	6.34173696586727e-08	9.13518223666225e-07	depleted in absence of vg
Hsp26	2410.22978948611	-1.4055079496848	0.315348450922478	-4.45699969533167	8.31147212529044e-06	7.02427976764451e-05	depleted in absence of vg
Hsp67Ba	2391.74402002491	-1.0732876877967	0.257713633639945	-4.16465234158394	3.11827358715715e-05	0.000224894947765645	depleted in absence of vg
Hsp23	18576.3065412289	-1.62144958244196	0.301721927649531	-5.37398655468415	7.70146029981377e-08	1.08307493070108e-06	depleted in absence of vg
Hsp27	15750.3963044842	-1.11326924943572	0.224409481223089	-4.9608833074615	7.01733407067546e-07	7.83504433790688e-06	depleted in absence of vg
aay	133.832570293685	-1.67556807088976	0.455746084375337	-3.67653859974761	0.000236420095898784	0.00134302719724514	depleted in absence of vg
path	3616.48861885326	1.13288477344745	0.212479747999122	5.33173059604784	9.72811873061756e-08	1.33467788342689e-06	enriched in absence of vg
Ilp2	20.6292294843919	-6.56831200489703	2.49454797580295	-2.63306702000101	0.00846176482977405	0.0276041802545869	depleted in absence of vg
Ilp3	9.96141821128935	-5.4938443919586	2.15616252566057	-2.5479732286301	0.0108350785634557	0.0339160201132921	depleted in absence of vg
Ilp5	4.97858599013559	-6.04156552729154	2.25275889773117	-2.68185180996342	0.0073215884655908	0.0245834021018296	depleted in absence of vg
CG34382	56.2992122256047	-1.14781760123568	0.279176175600238	-4.11144539381929	3.93189874227224e-05	0.000278494274552183	depleted in absence of vg
ect	77.9926095745933	-1.62677286872553	0.336168865738159	-4.8391538733174	1.30393065820323e-06	1.37395418022322e-05	depleted in absence of vg
CR45242	4.9096194618526	-3.72701809577536	1.53846575261525	-2.4225551263912	0.0154117872477869	0.0453382904714362	depleted in absence of vg
CR46006	380.286428861023	-4.83267165318702	0.327979701519646	-14.7346669040662	3.86096335240348e-49	1.96247251540737e-46	depleted in absence of vg
CG43693	133.871616211673	-1.60313897857517	0.374051304736351	-4.28587992683286	1.82017285389262e-05	0.000140888506471717	depleted in absence of vg
CG7888	26.8515054034713	-4.75952139655568	1.05114656520493	-4.52793316755762	5.95634126020681e-06	5.21558544802687e-05	depleted in absence of vg
CG12522	13.5485953092967	2.53467840548028	0.732296910961222	3.46127147000146	0.000537630367864464	0.00269168224511505	enriched in absence of vg
nol	106.140365080258	-4.60795629675315	1.32172200137888	-3.4863279055247	0.000489700350301545	0.00249026276280071	depleted in absence of vg
CR44718	4.96200547956514	-2.23725563437227	0.94035364900888	-2.37916409079745	0.0173519497998195	0.0499489114107255	depleted in absence of vg
chrb	2402.07502325798	-1.02260062033356	0.119756324074735	-8.53901143204256	1.3537498463221e-17	8.25710049122404e-16	depleted in absence of vg
Sgs8	1660.31944191468	-9.32283118858042	1.16152553845889	-8.02636780672937	1.0040091049572e-15	5.00784728332389e-14	depleted in absence of vg
Sgs7	4605.71190962831	-7.43447823035353	1.11750469014071	-6.65274901836646	2.8766851996268e-11	7.69567363930237e-10	depleted in absence of vg
Sgs3	2576.94158038995	-7.64658002041104	1.16531327910618	-6.56182346628381	5.31537219862857e-11	1.34128328246244e-09	depleted in absence of vg
CG7512	11.7485407811474	3.59334557194765	0.767301759751049	4.683093093796	2.82578096800755e-06	2.6787198980917e-05	enriched in absence of vg
CG42832	8.90098912189614	-5.27632560117368	1.61300721704065	-3.27111096927021	0.00107125865867655	0.0048472297256098	depleted in absence of vg
Muc68Ca	227.95486311824	-3.72530283359701	1.04507375297029	-3.56463151333486	0.00036436772189734	0.00194560333343282	depleted in absence of vg
CG6024	550.917238751521	-1.33774264639707	0.245405294420831	-5.45115642086783	5.00433284352993e-08	7.43958896543712e-07	depleted in absence of vg
CG14131	13.8315024901749	-3.17122056737431	0.758391808005185	-4.18150688588744	2.89583479467573e-05	0.000210416205570924	depleted in absence of vg
CAH2	282.546498389371	-1.38097450691794	0.242436702182694	-5.69622707488108	1.22487716994055e-08	2.07529189078499e-07	depleted in absence of vg
CG10663	14.7554443502433	-1.97675987123238	0.608787776433019	-3.24704264401384	0.00116610916159631	0.00523645317243542	depleted in absence of vg
CR32111	450.290196296679	-1.11899954311667	0.115057720573732	-9.72554938110034	2.34635355734984e-22	2.479700779322e-20	depleted in absence of vg
mirr	966.862587127473	-1.20455814261022	0.102917603561534	-11.704102125639	1.2143785980367e-31	2.4927456068161e-29	depleted in absence of vg
CG11263	21.4264629564656	-1.24803957539972	0.432995539073583	-2.88233818313686	0.00394735825236562	0.0147116277883208	depleted in absence of vg
sens	184.561714778358	-1.31344571931693	0.174294086345083	-7.53580197044926	4.85342655133369e-14	1.92585408955152e-12	depleted in absence of vg
dysc	117.59859206254	-1.45040373893393	0.229013785706051	-6.33325952174591	2.40035307075131e-10	5.50997175853753e-09	depleted in absence of vg
CG17362	108.8846694688	-8.50677205869974	1.64393542072576	-5.17463882793168	2.28352268131272e-07	2.87094477035713e-06	depleted in absence of vg
CG9040	342.697076687243	-10.8922013616196	1.97064344544444	-5.52723090866553	3.2532466130544e-08	5.05460761975876e-07	depleted in absence of vg
btl	150.237649947178	-2.03674501789996	0.278258199329609	-7.31962264834233	2.48669213733934e-13	9.09005201163019e-12	depleted in absence of vg
CG7924	26.2804181678913	1.53298844026299	0.462378332857133	3.31544177425081	0.000914983999524572	0.00422063060109131	enriched in absence of vg
CG34244	60.0850626508335	1.11193560379383	0.35131773509763	3.16504261729008	0.00155060237631532	0.00663904122133563	enriched in absence of vg
Gbs-70E	157.353543032932	-1.21081809009102	0.307670405887685	-3.93543892074243	8.30447833216032e-05	0.000537550040736685	depleted in absence of vg
HGTX	5.73024355590112	3.33065092666222	1.06914827249313	3.11523762639165	0.00183796779032011	0.007711662025895	enriched in absence of vg
CG4914	2222.14108464895	-1.25060376753041	0.244079005980585	-5.12376622686629	2.99492270448929e-07	3.66183332734464e-06	depleted in absence of vg
DCX-EMAP	31.005771066992	-1.12720780926187	0.401000323232005	-2.810989777207	0.00493893551090887	0.0177861665463702	depleted in absence of vg
Sytbeta	85.240832441497	-1.00978844808779	0.318736717434293	-3.16809577577442	0.00153440962297061	0.00658583738947807	depleted in absence of vg
CG18581	3.91633081892932	-4.21608583589363	1.55006168114324	-2.71994713964161	0.00652923529226375	0.0222519340707609	depleted in absence of vg
CG12310	1853.29791132889	-6.8825454640429	0.872004124459711	-7.89279003503256	2.95504543159203e-15	1.42081778994655e-13	depleted in absence of vg
CG43679	198.571053051656	-7.65883580606897	1.19115066079623	-6.42977925307062	1.27789389004746e-10	3.03116430719257e-09	depleted in absence of vg
CG13461	25.1600942915263	-4.32373962616793	1.25170738989945	-3.45427346763148	0.000551777554668144	0.00275218393389148	depleted in absence of vg
CG18649	74.7765521572468	-4.30439196570401	1.23146930287875	-3.49533029823955	0.000473475432632124	0.00242159883465035	depleted in absence of vg
CG13460	771.294371430806	-3.49906552895381	1.18776651441351	-2.94592033576696	0.00321995318723072	0.0124213156199858	depleted in absence of vg
FucTA	32.3193043313124	-2.02234320858854	0.674912834409495	-2.99645095704538	0.00273142170016657	0.0108383625381331	depleted in absence of vg
CG7255	248.77698894458	-4.15866789861893	1.34110740124954	-3.1009208470136	0.00192919852537699	0.00805195180153542	depleted in absence of vg
Toll-6	43.272293994345	-1.34606396710623	0.561049775602538	-2.399188139164	0.0164314697779175	0.0477510232533329	depleted in absence of vg
CG7272	146.452375330156	-1.06290715737184	0.34618401460336	-3.07035308545272	0.00213805844929998	0.00879446469665819	depleted in absence of vg
comm3	21.793623566816	-2.35513628686866	0.957270622207166	-2.46026174023648	0.0138835722058708	0.0415805975660675	depleted in absence of vg
CG43083	44.9381071461225	-7.08077275469749	1.70309024667064	-4.15760278619389	3.216045871253e-05	0.000231321250874356	depleted in absence of vg
CG43084	39.8017411057369	-7.41760256782421	1.55895490778263	-4.75806101305045	1.9546142463658e-06	1.95534699772339e-05	depleted in absence of vg
pgant8	120.947737087465	-2.05042999849162	0.238410477148598	-8.6004190042941	7.94255857424107e-18	4.9869923659676e-16	depleted in absence of vg
CG34452	2.99120033322119	-4.63634694985889	1.57332580509859	-2.94684478881243	0.0032103429771862	0.0123887205128292	depleted in absence of vg
sff	350.827377320388	-1.59359583385435	0.118263080170243	-13.4750070060777	2.1946452566269e-41	9.00986287278291e-39	depleted in absence of vg
CG17027	20.8976316826622	-3.3696143072561	0.925783252166514	-3.63974429151807	0.000272908918582565	0.00152275472919514	depleted in absence of vg
CR43951	2.61193775158163	-4.68857126772635	1.55955356581516	-3.00635474824212	0.00264400339111322	0.0105427919736125	depleted in absence of vg
CG13053	117.437165630671	2.57933021770455	0.832065473498526	3.09991256680731	0.0019357777607006	0.00807443994439946	enriched in absence of vg
CG34247	102.617291078499	1.3544750263177	0.474124354621276	2.85679276568621	0.00427945142041839	0.0157688128561298	enriched in absence of vg
CG13071	8.78892364666517	4.5589053427689	1.24790019718658	3.65326117669272	0.000258930618957459	0.00145311536632593	enriched in absence of vg
CG13051	2.93186834283468	-3.65863833220326	1.53205543736724	-2.38805871051928	0.0169376357451442	0.0490084911747545	depleted in absence of vg
CG13067	62.9026148698857	-6.61367965769975	1.38502387583483	-4.77513765148149	1.79584373096789e-06	1.80667634159766e-05	depleted in absence of vg
CG13045	17.4211285164197	-2.45364113561887	0.693688878290848	-3.53709164498111	0.000404559259844151	0.00212149859928466	depleted in absence of vg
CG4962	74.7945925931669	-3.34105993765362	1.04073752272471	-3.21028104080128	0.00132605252370851	0.00584626243170433	depleted in absence of vg
CG13044	278.335029084031	-4.37164257030358	0.616063731000004	-7.09608819725105	1.28337593418736e-12	4.15113779439875e-11	depleted in absence of vg
CG13043	22.4823377594061	1.84567224254559	0.651261266703882	2.83399664145049	0.00459698151268132	0.0167182898352165	enriched in absence of vg
CG4998	24.2296399278542	1.59545151679347	0.392899732151935	4.06070909759873	4.8923898853861e-05	0.000337129565116922	enriched in absence of vg
dsx-c73A	78.5921813489239	1.39322139692048	0.358848199520006	3.88248122404975	0.000103396002236875	0.000648442378305762	enriched in absence of vg
aos	787.061261581506	-1.16202629599338	0.0943480097180572	-12.3163837739227	7.39360101477062e-35	1.75376216070359e-32	depleted in absence of vg
CG42514	656.595994070285	1.25393752348781	0.235492178770434	5.32475231251818	1.01090692293083e-07	1.37984916820508e-06	enriched in absence of vg
Galphaf	10.7530857903892	-2.58436315557811	0.861846313191362	-2.99863573820763	0.00271191324201275	0.0107850081763205	depleted in absence of vg
Nrt	4190.38759163218	-1.30088153281189	0.0850733027828506	-15.29130162176	8.73859877696073e-53	5.82973770907993e-50	depleted in absence of vg
CG32170	19.6885007382637	1.22355227211326	0.511973276600103	2.3898752689566	0.0168540956517553	0.0487932240268067	enriched in absence of vg
CG13028	52.1065596244644	-2.87026999696619	0.870415636964124	-3.29758551555583	0.000975199735640384	0.00446942120147079	depleted in absence of vg
Ilp8	755.096232354845	3.44149365190531	0.584058046266202	5.89238291280512	3.80665813658161e-09	7.0542133593528e-08	enriched in absence of vg
TpnC73F	276.00787967556	-1.68292977311566	0.656945212596759	-2.56175057043708	0.010414608483765	0.032898943757238	depleted in absence of vg
CG13731	88.3147347265709	-2.04501188885056	0.402969991431766	-5.07484907644008	3.87803682443994e-07	4.61988449375802e-06	depleted in absence of vg
CG6034	7.7614904246298	-2.61829647782206	0.996444289075956	-2.62763960466883	0.00859795537048218	0.0279374659435393	depleted in absence of vg
CG32187	30.0220476443865	-1.98553410164184	0.466619625980906	-4.25514485694413	2.08913717873245e-05	0.000158827993203634	depleted in absence of vg
CG5577	33.9007354987518	-2.1348520869017	0.558624368324244	-3.82162363110977	0.000132575920872718	0.00080725349651762	depleted in absence of vg
CG5535	419.644612538257	1.9487258177211	0.157742348677798	12.353853191964	4.64330426975163e-35	1.14252308746372e-32	enriched in absence of vg
geko	194.541782724972	-1.13194936939216	0.241425136789171	-4.6886143855876	2.75061150713003e-06	2.62377365747149e-05	depleted in absence of vg
CG7320	48.9943719183131	-3.75275305273309	1.53760084807163	-2.44065490562103	0.0146606568664095	0.0434809256438052	depleted in absence of vg
rpr	329.266662458381	1.30001647418483	0.171861672302906	7.56431877314422	3.89902506724995e-14	1.570497870484e-12	enriched in absence of vg
CG32198	553.774264309524	-7.86554270888832	1.49251442085983	-5.26999444625601	1.36427886671421e-07	1.8067385388719e-06	depleted in absence of vg
CG6865	26.6112061055417	-5.39831135022493	1.12183294490146	-4.81204565685056	1.4939321264824e-06	1.55270024518725e-05	depleted in absence of vg
CG3961	689.214869038534	-1.21073391194005	0.167066886235213	-7.24700112166731	4.26100439447101e-13	1.4829179903609e-11	depleted in absence of vg
NijB	11.0835391836702	-1.7152709228566	0.6540366714405	-2.6225913587976	0.00872638682915876	0.0282773081403888	depleted in absence of vg
CR45732	18.6775115480482	1.40890009157598	0.497936825905382	2.829475584607	0.00466243573343281	0.0169217405707793	enriched in absence of vg
CG9449	100.800742205886	-2.0331423031668	0.473935066441335	-4.28991743200852	1.78739558186118e-05	0.000138552363404403	depleted in absence of vg
Shal	50.9796253801244	-1.39280727986287	0.350712606321924	-3.97136360300773	7.14624117110285e-05	0.000469120407505238	depleted in absence of vg
tey	172.668702489919	2.37448560685549	0.188995355116418	12.5637246766876	3.34220759969581e-36	9.90964553309807e-34	enriched in absence of vg
Ir76a	159.272047595739	-1.09324001937944	0.15226063210403	-7.18005701324356	6.96823542581913e-13	2.361236347149e-11	depleted in absence of vg
CG7646	214.908694405163	-1.14891465319731	0.20691614726214	-5.55256159753335	2.81513468108963e-08	4.43851515302078e-07	depleted in absence of vg
Gabat	367.607330276929	-1.19153729950715	0.424460220911132	-2.80718248920814	0.0049976920682305	0.0179372444977446	depleted in absence of vg
CG14186	44.5910318152503	-1.51223730462974	0.325611908471308	-4.64429360624257	3.41241989826345e-06	3.15907805672715e-05	depleted in absence of vg
gogo	640.073139340984	-1.49919882326401	0.131421168957638	-11.4075900797022	3.83199161460829e-30	7.17590850777699e-28	depleted in absence of vg
zye	51.9920378345331	-1.78146132687004	0.634509012023689	-2.80762178804724	0.00499088041247117	0.0179248511180071	depleted in absence of vg
CG5910	28.9436558838756	-1.28275271679092	0.494783249232087	-2.5925548586816	0.00952659864987992	0.0305254062374132	depleted in absence of vg
Rcd2	133.136684652516	1.47011509053001	0.233276892569013	6.30201763380866	2.93795731791533e-10	6.6387728809423e-09	enriched in absence of vg
cmpy	36.0331375210393	-2.07499514641218	0.479296921859512	-4.32924780397482	1.49619502047039e-05	0.000118386846912535	depleted in absence of vg
ICA69	71.441868092101	-1.18524901809013	0.298507661087288	-3.97058157158503	7.16974027967596e-05	0.000470373741519737	depleted in absence of vg
AsnS	440.766019053018	1.04104827198593	0.197947012141277	5.25922700587633	1.4466221677016e-07	1.90397595783562e-06	enriched in absence of vg
CG42337	58.029894364058	-1.51395694557124	0.315271962832525	-4.80206654587763	1.57036483749613e-06	1.62265965880288e-05	depleted in absence of vg
CG10508	123.25301597632	-1.07217428567308	0.229451153241548	-4.67277793345577	2.97152999406384e-06	2.79454723847025e-05	depleted in absence of vg
Cpr78Ca	11.9429819409499	-2.42151365371712	0.965550773384377	-2.50790918558266	0.0121447875748789	0.0373662892158653	depleted in absence of vg
Rab26	24.9088470791783	-1.21899690728969	0.485849171655389	-2.50900274901429	0.0121072542167577	0.0372751172511313	depleted in absence of vg
CG33288	25.3174129333778	2.33455033931787	0.452031516017876	5.16457427544842	2.40986771363928e-07	3.01558358445319e-06	enriched in absence of vg
Alp1	121.518778798826	-4.21063175613124	0.851502817990322	-4.94494165746742	7.61666721294985e-07	8.44239935940049e-06	depleted in absence of vg
CG7173	91.2752730501177	1.40533422349131	0.271165371678182	5.18257259322607	2.18846145264023e-07	2.76118647109714e-06	enriched in absence of vg
CG7166	105.993239292652	-1.66045700953878	0.330035412741183	-5.03114800847425	4.87551566105311e-07	5.64438765358794e-06	depleted in absence of vg
Cpr78E	157.955909970936	-1.22534363071421	0.332572824737126	-3.6844370302437	0.000229208679883377	0.00130483917284009	depleted in absence of vg
CG14566	82.7500758007664	-3.84195786493805	0.858328762619097	-4.47609125111308	7.60220027806645e-06	6.45038837584112e-05	depleted in absence of vg
CG14457	2.06468645481954	-5.08218120549966	1.71136405614591	-2.96966690824687	0.00298122810152145	0.0116520061353497	depleted in absence of vg
CG14456	14.2196462323938	-2.97956473349692	1.13040499218631	-2.63583826512846	0.00839297250446789	0.0274216677418703	depleted in absence of vg
CG11370	1887.81963115745	-3.24174827417747	0.835267561410234	-3.88108963396618	0.000103989502893485	0.00065101698175077	depleted in absence of vg
CG13239	10.7472810179839	-2.92682049226368	0.827574944843862	-3.53662288895887	0.000405277904339957	0.00212368009372837	depleted in absence of vg
nvd	417.366394223724	-3.52090706962827	0.61881406196897	-5.68976577297757	1.27213747460551e-08	2.15194855846898e-07	depleted in absence of vg
CG40472	299.960970166576	-1.20954084752344	0.164858299645407	-7.33685140587428	2.18677160023909e-13	8.07667822178271e-12	depleted in absence of vg
spok	2411.79619310388	-2.85311575090747	0.745394375525473	-3.82765934998657	0.000129367630144387	0.000789068619520679	depleted in absence of vg
CG14636	53.9115176801779	-1.27555825484071	0.373864465868479	-3.41181998101267	0.000645307141782325	0.00314808429222328	depleted in absence of vg
CG34305	34.137648074121	-1.19972636905547	0.428741185750144	-2.79825313949343	0.00513798276834614	0.0183398634144936	depleted in absence of vg
TwdlV	14.3218589653512	2.37911438015917	0.629636332204486	3.77855320360788	0.000157742153782973	0.000939586913772017	enriched in absence of vg
CR44923	6.04683849937559	-2.31692368329223	0.783064065904659	-2.95879198672657	0.00308847499021882	0.0120052374528753	depleted in absence of vg
CG44098	24.0742621191139	-4.07219576535564	1.18919780123697	-3.42432164028547	0.000616336271868581	0.00302055710097577	depleted in absence of vg
CG14655	9.62005391443092	-2.04284091721967	0.823873683358423	-2.47955597864502	0.0131546079685489	0.039901189387977	depleted in absence of vg
CG2016	218.041859370545	-2.65938828104905	0.718823046439972	-3.69964248394634	0.000215903399458373	0.00124100855456041	depleted in absence of vg
CG14662	4.63181095916586	-4.65086138170163	1.43142035319609	-3.24912341180363	0.00115761243548118	0.00520267584687417	depleted in absence of vg
CG14664	3.58956261769908	-4.37639887605503	1.49168390276131	-2.93386478727412	0.00334770010248487	0.0128260412397428	depleted in absence of vg
CG2663	94.1474413831335	-6.36911724363577	0.738152788992539	-8.6284538087685	6.21869044127046e-18	3.95108939107863e-16	depleted in absence of vg
CG14669	26.3549876596911	-1.65645319028944	0.622277840235372	-2.66191897442933	0.00776965788591355	0.0258278817422115	depleted in absence of vg
CR46136	23.3946474026688	-7.22771069779555	1.54194322405279	-4.68740391024156	2.76692542712833e-06	2.63227825393652e-05	depleted in absence of vg
kat-60L1	106.629864197254	-1.12997412714976	0.190755770678103	-5.92366942888752	3.14836031904877e-09	5.916478529142e-08	depleted in absence of vg
CG1208	13.6552996815238	4.14586410836157	1.07452434422863	3.85832497014085	0.000114166783585299	0.000707264218217922	enriched in absence of vg
NPFR	5.28694634827809	-4.56768830906213	1.46324109617373	-3.12162385338021	0.00179856576374538	0.00756716238163902	depleted in absence of vg
Osi24	139.711035466095	-1.45482919424703	0.232117443749662	-6.26764266720107	3.66554740334855e-10	8.13431454955143e-09	depleted in absence of vg
Osi4	36.6949547163097	-2.47242572291246	0.458230219053782	-5.39559727862967	6.82959775526286e-08	9.7851176429095e-07	depleted in absence of vg
Osi6	28.0879026133447	-1.68079850453631	0.350909264815294	-4.78983792411701	1.66916078780652e-06	1.70005937490905e-05	depleted in absence of vg
Osi7	14.0300160378837	-1.85889765705556	0.777725373258645	-2.3901723165683	0.0168404694541488	0.0487670024290789	depleted in absence of vg
Osi9	31.7690890378986	-1.96365878396036	0.41376419299895	-4.74584030514535	2.07642490279536e-06	2.05600736664543e-05	depleted in absence of vg
Osi14	40.960945947403	4.20988895029965	0.460048763737973	9.15096242427346	5.64285546007307e-20	4.59785031914656e-18	enriched in absence of vg
Osi15	9.94314676803006	5.83747264452732	1.31458163780623	4.4405554410975	8.97269841563547e-06	7.54500810268494e-05	enriched in absence of vg
Neurochondrin	162.220689839113	-1.94843083307574	0.612022666621422	-3.18359260095995	0.00145459578779167	0.00629361793226117	depleted in absence of vg
CG15186	15.6022961140498	-2.07360913334364	0.744324498530399	-2.78589397156454	0.00533803288878057	0.0189296222773567	depleted in absence of vg
Ccp84Ad	3.91650274805834	4.35756641795297	1.49683523697217	2.91118642207245	0.00360059120220723	0.0136334553005888	enriched in absence of vg
Dfd	220.731416627154	-1.12535245468421	0.140378138255992	-8.01657913878325	1.08730880694676e-15	5.39810893272079e-14	depleted in absence of vg
Antp	632.765173763817	1.14130723969369	0.251632027396647	4.53561993479731	5.74345282315876e-06	5.05821909524724e-05	enriched in absence of vg
CR42875	13.7374403116586	-1.4596642715269	0.56184834844939	-2.59796842965782	0.0093777115390013	0.0301045693134736	depleted in absence of vg
CR44334	109.32854856423	2.0866997684098	0.349479517061096	5.97087859671331	2.35979298074778e-09	4.5797145957276e-08	enriched in absence of vg
CG31496	102.955329292253	-8.37710647456995	1.62063871270807	-5.16901540663058	2.3533049962093e-07	2.94826027341996e-06	depleted in absence of vg
CG14598	408.436650377635	1.32271429163176	0.146745576696283	9.01365697972182	1.99297348094273e-19	1.53043157809947e-17	enriched in absence of vg
alpha-Est9	81.6311057590887	-1.46857817933227	0.43191235328319	-3.40017637413897	0.000673423998467938	0.00326733079983944	depleted in absence of vg
CG2678	15.5701787669582	-2.6459496502986	0.631206900639664	-4.19188961276753	2.76640601256786e-05	0.000201974129809503	depleted in absence of vg
grn	566.521350209809	1.3193639630738	0.156179227496616	8.44775572412401	2.96955895352324e-17	1.71335525783281e-15	enriched in absence of vg
ato	612.095527273645	-1.36238330275033	0.122503812380337	-11.1211502424149	9.89874664382905e-29	1.57700330860047e-26	depleted in absence of vg
ouib	74.6307410324288	-1.8365435980244	0.585587988007505	-3.13623850836377	0.00171129968945066	0.00722746950326451	depleted in absence of vg
